11226;11226;1122*;112**;11***;1****;
11227;11227;1122*;112**;11***;1****;
11228;11228;1122*;112**;11***;1****;
11229;11229;1122*;112**;11***;1****;
11230;11230;1123*;112**;11***;1****;
11231;11231;1123*;112**;11***;1****;
11232;11232;1123*;112**;11***;1****;
11233;11233;1123*;112**;11***;1****;
11234;11234;1123*;112**;11***;1****;
11235;11235;1123*;112**;11***;1****;
11236;11236;1123*;112**;11***;1****;
11237;11237;1123*;112**;11***;1****;
11238;11238;1123*;112**;11***;1****;
11239;11239;1123*;112**;11***;1****;
11240;11240;1124*;112**;11***;1****;
11241;11241;1124*;112**;11***;1****;
11242;11242;1124*;112**;11***;1****;
11243;11243;1124*;112**;11***;1****;
11244;11244;1124*;112**;11***;1****;
11245;11245;1124*;112**;11***;1****;
11246;11246;1124*;112**;11***;1****;
11247;11247;1124*;112**;11***;1****;
11248;11248;1124*;112**;11***;1****;
11249;11249;1124*;112**;11***;1****;
11250;11250;1125*;112**;11***;1****;
11251;11251;1125*;112**;11***;1****;
11252;11252;1125*;112**;11***;1****;
11253;11253;1125*;112**;11***;1****;
11254;11254;1125*;112**;11***;1****;
11255;11255;1125*;112**;11***;1****;
11256;11256;1125*;112**;11***;1****;
11257;11257;1125*;112**;11***;1****;
11258;11258;1125*;112**;11***;1****;
11259;11259;1125*;112**;11***;1****;
11260;11260;1126*;112**;11***;1****;
11261;11261;1126*;112**;11***;1****;
11262;11262;1126*;112**;11***;1****;
11263;11263;1126*;112**;11***;1****;
11264;11264;1126*;112**;11***;1****;
11265;11265;1126*;112**;11***;1****;
11266;11266;1126*;112**;11***;1****;
11267;11267;1126*;112**;11***;1****;
11268;11268;1126*;112**;11***;1****;
11269;11269;1126*;112**;11***;1****;
11270;11270;1127*;112**;11***;1****;
11271;11271;1127*;112**;11***;1****;
11272;11272;1127*;112**;11***;1****;
11273;11273;1127*;112**;11***;1****;
11274;11274;1127*;112**;11***;1****;
11275;11275;1127*;112**;11***;1****;
11276;11276;1127*;112**;11***;1****;
11277;11277;1127*;112**;11***;1****;
11278;11278;1127*;112**;11***;1****;
11279;11279;1127*;112**;11***;1****;
11280;11280;1128*;112**;11***;1****;
11281;11281;1128*;112**;11***;1****;
11282;11282;1128*;112**;11***;1****;
11283;11283;1128*;112**;11***;1****;
11284;11284;1128*;112**;11***;1****;
11285;11285;1128*;112**;11***;1****;
11286;11286;1128*;112**;11***;1****;
11287;11287;1128*;112**;11***;1****;
11288;11288;1128*;112**;11***;1****;
11289;11289;1128*;112**;11***;1****;
11290;11290;1129*;112**;11***;1****;
11291;11291;1129*;112**;11***;1****;
11292;11292;1129*;112**;11***;1****;
11293;11293;1129*;112**;11***;1****;
11294;11294;1129*;112**;11***;1****;
11295;11295;1129*;112**;11***;1****;
11296;11296;1129*;112**;11***;1****;
11297;11297;1129*;112**;11***;1****;
11298;11298;1129*;112**;11***;1****;
11299;11299;1129*;112**;11***;1****;
11300;11300;1130*;113**;11***;1****;
11301;11301;1130*;113**;11***;1****;
11302;11302;1130*;113**;11***;1****;
11303;11303;1130*;113**;11***;1****;
11304;11304;1130*;113**;11***;1****;
11305;11305;1130*;113**;11***;1****;
11306;11306;1130*;113**;11***;1****;
11307;11307;1130*;113**;11***;1****;
11308;11308;1130*;113**;11***;1****;
11309;11309;1130*;113**;11***;1****;
11310;11310;1131*;113**;11***;1****;
11311;11311;1131*;113**;11***;1****;
11312;11312;1131*;113**;11***;1****;
11313;11313;1131*;113**;11***;1****;
11314;11314;1131*;113**;11***;1****;
11315;11315;1131*;113**;11***;1****;
11316;11316;1131*;113**;11***;1****;
11317;11317;1131*;113**;11***;1****;
11318;11318;1131*;113**;11***;1****;
11319;11319;1131*;113**;11***;1****;
11320;11320;1132*;113**;11***;1****;
11321;11321;1132*;113**;11***;1****;
11322;11322;1132*;113**;11***;1****;
11323;11323;1132*;113**;11***;1****;
11324;11324;1132*;113**;11***;1****;
11325;11325;1132*;113**;11***;1****;
11326;11326;1132*;113**;11***;1****;
11327;11327;1132*;113**;11***;1****;
11328;11328;1132*;113**;11***;1****;
11329;11329;1132*;113**;11***;1****;
11330;11330;1133*;113**;11***;1****;
11331;11331;1133*;113**;11***;1****;
11332;11332;1133*;113**;11***;1****;
11333;11333;1133*;113**;11***;1****;
11334;11334;1133*;113**;11***;1****;
11335;11335;1133*;113**;11***;1****;
11336;11336;1133*;113**;11***;1****;
11337;11337;1133*;113**;11***;1****;
11338;11338;1133*;113**;11***;1****;
11339;11339;1133*;113**;11***;1****;
11340;11340;1134*;113**;11***;1****;
11341;11341;1134*;113**;11***;1****;
11342;11342;1134*;113**;11***;1****;
11343;11343;1134*;113**;11***;1****;
11344;11344;1134*;113**;11***;1****;
11345;11345;1134*;113**;11***;1****;
11346;11346;1134*;113**;11***;1****;
11347;11347;1134*;113**;11***;1****;
11348;11348;1134*;113**;11***;1****;
11349;11349;1134*;113**;11***;1****;
11350;11350;1135*;113**;11***;1****;
11351;11351;1135*;113**;11***;1****;
11352;11352;1135*;113**;11***;1****;
11353;11353;1135*;113**;11***;1****;
11354;11354;1135*;113**;11***;1****;
11355;11355;1135*;113**;11***;1****;
11356;11356;1135*;113**;11***;1****;
11357;11357;1135*;113**;11***;1****;
11358;11358;1135*;113**;11***;1****;
11359;11359;1135*;113**;11***;1****;
11360;11360;1136*;113**;11***;1****;
11361;11361;1136*;113**;11***;1****;
11362;11362;1136*;113**;11***;1****;
11363;11363;1136*;113**;11***;1****;
11364;11364;1136*;113**;11***;1****;
11365;11365;1136*;113**;11***;1****;
11366;11366;1136*;113**;11***;1****;
11367;11367;1136*;113**;11***;1****;
11368;11368;1136*;113**;11***;1****;
11369;11369;1136*;113**;11***;1****;
11370;11370;1137*;113**;11***;1****;
11371;11371;1137*;113**;11***;1****;
11372;11372;1137*;113**;11***;1****;
11373;11373;1137*;113**;11***;1****;
11374;11374;1137*;113**;11***;1****;
11375;11375;1137*;113**;11***;1****;
11376;11376;1137*;113**;11***;1****;
11377;11377;1137*;113**;11***;1****;
11378;11378;1137*;113**;11***;1****;
11379;11379;1137*;113**;11***;1****;
11380;11380;1138*;113**;11***;1****;
11381;11381;1138*;113**;11***;1****;
11382;11382;1138*;113**;11***;1****;
11383;11383;1138*;113**;11***;1****;
11384;11384;1138*;113**;11***;1****;
11385;11385;1138*;113**;11***;1****;
11386;11386;1138*;113**;11***;1****;
11387;11387;1138*;113**;11***;1****;
11388;11388;1138*;113**;11***;1****;
11389;11389;1138*;113**;11***;1****;
11390;11390;1139*;113**;11***;1****;
11391;11391;1139*;113**;11***;1****;
11392;11392;1139*;113**;11***;1****;
11393;11393;1139*;113**;11***;1****;
11394;11394;1139*;113**;11***;1****;
11395;11395;1139*;113**;11***;1****;
11396;11396;1139*;113**;11***;1****;
11397;11397;1139*;113**;11***;1****;
11398;11398;1139*;113**;11***;1****;
11399;11399;1139*;113**;11***;1****;
11400;11400;1140*;114**;11***;1****;
11401;11401;1140*;114**;11***;1****;
11402;11402;1140*;114**;11***;1****;
11403;11403;1140*;114**;11***;1****;
11404;11404;1140*;114**;11***;1****;
11405;11405;1140*;114**;11***;1****;
11406;11406;1140*;114**;11***;1****;
11407;11407;1140*;114**;11***;1****;
11408;11408;1140*;114**;11***;1****;
11409;11409;1140*;114**;11***;1****;
11410;11410;1141*;114**;11***;1****;
11411;11411;1141*;114**;11***;1****;
11412;11412;1141*;114**;11***;1****;
11413;11413;1141*;114**;11***;1****;
11414;11414;1141*;114**;11***;1****;
11415;11415;1141*;114**;11***;1****;
11416;11416;1141*;114**;11***;1****;
11417;11417;1141*;114**;11***;1****;
11418;11418;1141*;114**;11***;1****;
11419;11419;1141*;114**;11***;1****;
11420;11420;1142*;114**;11***;1****;
11421;11421;1142*;114**;11***;1****;
11422;11422;1142*;114**;11***;1****;
11423;11423;1142*;114**;11***;1****;
11424;11424;1142*;114**;11***;1****;
11425;11425;1142*;114**;11***;1****;
11426;11426;1142*;114**;11***;1****;
11427;11427;1142*;114**;11***;1****;
11428;11428;1142*;114**;11***;1****;
11429;11429;1142*;114**;11***;1****;
11430;11430;1143*;114**;11***;1****;
11431;11431;1143*;114**;11***;1****;
11432;11432;1143*;114**;11***;1****;
11433;11433;1143*;114**;11***;1****;
11434;11434;1143*;114**;11***;1****;
11435;11435;1143*;114**;11***;1****;
11436;11436;1143*;114**;11***;1****;
11437;11437;1143*;114**;11***;1****;
11438;11438;1143*;114**;11***;1****;
11439;11439;1143*;114**;11***;1****;
11440;11440;1144*;114**;11***;1****;
11441;11441;1144*;114**;11***;1****;
11442;11442;1144*;114**;11***;1****;
11443;11443;1144*;114**;11***;1****;
11444;11444;1144*;114**;11***;1****;
11445;11445;1144*;114**;11***;1****;
11446;11446;1144*;114**;11***;1****;
11447;11447;1144*;114**;11***;1****;
11448;11448;1144*;114**;11***;1****;
11449;11449;1144*;114**;11***;1****;
11450;11450;1145*;114**;11***;1****;
11451;11451;1145*;114**;11***;1****;
11452;11452;1145*;114**;11***;1****;
11453;11453;1145*;114**;11***;1****;
11454;11454;1145*;114**;11***;1****;
11455;11455;1145*;114**;11***;1****;
11456;11456;1145*;114**;11***;1****;
11457;11457;1145*;114**;11***;1****;
11458;11458;1145*;114**;11***;1****;
11459;11459;1145*;114**;11***;1****;
11460;11460;1146*;114**;11***;1****;
11461;11461;1146*;114**;11***;1****;
11462;11462;1146*;114**;11***;1****;
11463;11463;1146*;114**;11***;1****;
11464;11464;1146*;114**;11***;1****;
11465;11465;1146*;114**;11***;1****;
11466;11466;1146*;114**;11***;1****;
11467;11467;1146*;114**;11***;1****;
11468;11468;1146*;114**;11***;1****;
11469;11469;1146*;114**;11***;1****;
11470;11470;1147*;114**;11***;1****;
11471;11471;1147*;114**;11***;1****;
11472;11472;1147*;114**;11***;1****;
11473;11473;1147*;114**;11***;1****;
11474;11474;1147*;114**;11***;1****;
11475;11475;1147*;114**;11***;1****;
11476;11476;1147*;114**;11***;1****;
11477;11477;1147*;114**;11***;1****;
11478;11478;1147*;114**;11***;1****;
11479;11479;1147*;114**;11***;1****;
11480;11480;1148*;114**;11***;1****;
11481;11481;1148*;114**;11***;1****;
11482;11482;1148*;114**;11***;1****;
11483;11483;1148*;114**;11***;1****;
11484;11484;1148*;114**;11***;1****;
11485;11485;1148*;114**;11***;1****;
11486;11486;1148*;114**;11***;1****;
11487;11487;1148*;114**;11***;1****;
11488;11488;1148*;114**;11***;1****;
11489;11489;1148*;114**;11***;1****;
11490;11490;1149*;114**;11***;1****;
11491;11491;1149*;114**;11***;1****;
11492;11492;1149*;114**;11***;1****;
11493;11493;1149*;114**;11***;1****;
11494;11494;1149*;114**;11***;1****;
11495;11495;1149*;114**;11***;1****;
11496;11496;1149*;114**;11***;1****;
11497;11497;1149*;114**;11***;1****;
11498;11498;1149*;114**;11***;1****;
11499;11499;1149*;114**;11***;1****;
11500;11500;1150*;115**;11***;1****;
11501;11501;1150*;115**;11***;1****;
11502;11502;1150*;115**;11***;1****;
11503;11503;1150*;115**;11***;1****;
11504;11504;1150*;115**;11***;1****;
11505;11505;1150*;115**;11***;1****;
11506;11506;1150*;115**;11***;1****;
11507;11507;1150*;115**;11***;1****;
11508;11508;1150*;115**;11***;1****;
11509;11509;1150*;115**;11***;1****;
11510;11510;1151*;115**;11***;1****;
11511;11511;1151*;115**;11***;1****;
11512;11512;1151*;115**;11***;1****;
11513;11513;1151*;115**;11***;1****;
11514;11514;1151*;115**;11***;1****;
11515;11515;1151*;115**;11***;1****;
11516;11516;1151*;115**;11***;1****;
11517;11517;1151*;115**;11***;1****;
11518;11518;1151*;115**;11***;1****;
11519;11519;1151*;115**;11***;1****;
11520;11520;1152*;115**;11***;1****;
11521;11521;1152*;115**;11***;1****;
11522;11522;1152*;115**;11***;1****;
11523;11523;1152*;115**;11***;1****;
11524;11524;1152*;115**;11***;1****;
11525;11525;1152*;115**;11***;1****;
11526;11526;1152*;115**;11***;1****;
11527;11527;1152*;115**;11***;1****;
11528;11528;1152*;115**;11***;1****;
11529;11529;1152*;115**;11***;1****;
11530;11530;1153*;115**;11***;1****;
11531;11531;1153*;115**;11***;1****;
11532;11532;1153*;115**;11***;1****;
11533;11533;1153*;115**;11***;1****;
11534;11534;1153*;115**;11***;1****;
11535;11535;1153*;115**;11***;1****;
11536;11536;1153*;115**;11***;1****;
11537;11537;1153*;115**;11***;1****;
11538;11538;1153*;115**;11***;1****;
11539;11539;1153*;115**;11***;1****;
11540;11540;1154*;115**;11***;1****;
11541;11541;1154*;115**;11***;1****;
11542;11542;1154*;115**;11***;1****;
11543;11543;1154*;115**;11***;1****;
11544;11544;1154*;115**;11***;1****;
11545;11545;1154*;115**;11***;1****;
11546;11546;1154*;115**;11***;1****;
11547;11547;1154*;115**;11***;1****;
11548;11548;1154*;115**;11***;1****;
11549;11549;1154*;115**;11***;1****;
11550;11550;1155*;115**;11***;1****;
11551;11551;1155*;115**;11***;1****;
11552;11552;1155*;115**;11***;1****;
11553;11553;1155*;115**;11***;1****;
11554;11554;1155*;115**;11***;1****;
11555;11555;1155*;115**;11***;1****;
11556;11556;1155*;115**;11***;1****;
11557;11557;1155*;115**;11***;1****;
11558;11558;1155*;115**;11***;1****;
11559;11559;1155*;115**;11***;1****;
11560;11560;1156*;115**;11***;1****;
11561;11561;1156*;115**;11***;1****;
11562;11562;1156*;115**;11***;1****;
11563;11563;1156*;115**;11***;1****;
11564;11564;1156*;115**;11***;1****;
11565;11565;1156*;115**;11***;1****;
11566;11566;1156*;115**;11***;1****;
11567;11567;1156*;115**;11***;1****;
11568;11568;1156*;115**;11***;1****;
11569;11569;1156*;115**;11***;1****;
11570;11570;1157*;115**;11***;1****;
11571;11571;1157*;115**;11***;1****;
11572;11572;1157*;115**;11***;1****;
11573;11573;1157*;115**;11***;1****;
11574;11574;1157*;115**;11***;1****;
11575;11575;1157*;115**;11***;1****;
11576;11576;1157*;115**;11***;1****;
11577;11577;1157*;115**;11***;1****;
11578;11578;1157*;115**;11***;1****;
11579;11579;1157*;115**;11***;1****;
11580;11580;1158*;115**;11***;1****;
11581;11581;1158*;115**;11***;1****;
11582;11582;1158*;115**;11***;1****;
11583;11583;1158*;115**;11***;1****;
11584;11584;1158*;115**;11***;1****;
11585;11585;1158*;115**;11***;1****;
11586;11586;1158*;115**;11***;1****;
11587;11587;1158*;115**;11***;1****;
11588;11588;1158*;115**;11***;1****;
11589;11589;1158*;115**;11***;1****;
11590;11590;1159*;115**;11***;1****;
11591;11591;1159*;115**;11***;1****;
11592;11592;1159*;115**;11***;1****;
11593;11593;1159*;115**;11***;1****;
11594;11594;1159*;115**;11***;1****;
11595;11595;1159*;115**;11***;1****;
11596;11596;1159*;115**;11***;1****;
11597;11597;1159*;115**;11***;1****;
11598;11598;1159*;115**;11***;1****;
11599;11599;1159*;115**;11***;1****;
11600;11600;1160*;116**;11***;1****;
11601;11601;1160*;116**;11***;1****;
11602;11602;1160*;116**;11***;1****;
11603;11603;1160*;116**;11***;1****;
11604;11604;1160*;116**;11***;1****;
11605;11605;1160*;116**;11***;1****;
11606;11606;1160*;116**;11***;1****;
11607;11607;1160*;116**;11***;1****;
11608;11608;1160*;116**;11***;1****;
11609;11609;1160*;116**;11***;1****;
11610;11610;1161*;116**;11***;1****;
11611;11611;1161*;116**;11***;1****;
11612;11612;1161*;116**;11***;1****;
11613;11613;1161*;116**;11***;1****;
11614;11614;1161*;116**;11***;1****;
11615;11615;1161*;116**;11***;1****;
11616;11616;1161*;116**;11***;1****;
11617;11617;1161*;116**;11***;1****;
11618;11618;1161*;116**;11***;1****;
11619;11619;1161*;116**;11***;1****;
11620;11620;1162*;116**;11***;1****;
11621;11621;1162*;116**;11***;1****;
11622;11622;1162*;116**;11***;1****;
11623;11623;1162*;116**;11***;1****;
11624;11624;1162*;116**;11***;1****;
11625;11625;1162*;116**;11***;1****;
11626;11626;1162*;116**;11***;1****;
11627;11627;1162*;116**;11***;1****;
11628;11628;1162*;116**;11***;1****;
11629;11629;1162*;116**;11***;1****;
11630;11630;1163*;116**;11***;1****;
11631;11631;1163*;116**;11***;1****;
11632;11632;1163*;116**;11***;1****;
11633;11633;1163*;116**;11***;1****;
11634;11634;1163*;116**;11***;1****;
11635;11635;1163*;116**;11***;1****;
11636;11636;1163*;116**;11***;1****;
11637;11637;1163*;116**;11***;1****;
11638;11638;1163*;116**;11***;1****;
11639;11639;1163*;116**;11***;1****;
11640;11640;1164*;116**;11***;1****;
11641;11641;1164*;116**;11***;1****;
11642;11642;1164*;116**;11***;1****;
11643;11643;1164*;116**;11***;1****;
11644;11644;1164*;116**;11***;1****;
11645;11645;1164*;116**;11***;1****;
11646;11646;1164*;116**;11***;1****;
11647;11647;1164*;116**;11***;1****;
11648;11648;1164*;116**;11***;1****;
11649;11649;1164*;116**;11***;1****;
11650;11650;1165*;116**;11***;1****;
11651;11651;1165*;116**;11***;1****;
11652;11652;1165*;116**;11***;1****;
11653;11653;1165*;116**;11***;1****;
11654;11654;1165*;116**;11***;1****;
11655;11655;1165*;116**;11***;1****;
11656;11656;1165*;116**;11***;1****;
11657;11657;1165*;116**;11***;1****;
11658;11658;1165*;116**;11***;1****;
11659;11659;1165*;116**;11***;1****;
11660;11660;1166*;116**;11***;1****;
11661;11661;1166*;116**;11***;1****;
11662;11662;1166*;116**;11***;1****;
11663;11663;1166*;116**;11***;1****;
11664;11664;1166*;116**;11***;1****;
11665;11665;1166*;116**;11***;1****;
11666;11666;1166*;116**;11***;1****;
11667;11667;1166*;116**;11***;1****;
11668;11668;1166*;116**;11***;1****;
11669;11669;1166*;116**;11***;1****;
11670;11670;1167*;116**;11***;1****;
11671;11671;1167*;116**;11***;1****;
11672;11672;1167*;116**;11***;1****;
11673;11673;1167*;116**;11***;1****;
11674;11674;1167*;116**;11***;1****;
11675;11675;1167*;116**;11***;1****;
11676;11676;1167*;116**;11***;1****;
11677;11677;1167*;116**;11***;1****;
11678;11678;1167*;116**;11***;1****;
11679;11679;1167*;116**;11***;1****;
11680;11680;1168*;116**;11***;1****;
11681;11681;1168*;116**;11***;1****;
11682;11682;1168*;116**;11***;1****;
11683;11683;1168*;116**;11***;1****;
11684;11684;1168*;116**;11***;1****;
11685;11685;1168*;116**;11***;1****;
11686;11686;1168*;116**;11***;1****;
11687;11687;1168*;116**;11***;1****;
11688;11688;1168*;116**;11***;1****;
11689;11689;1168*;116**;11***;1****;
11690;11690;1169*;116**;11***;1****;
11691;11691;1169*;116**;11***;1****;
11692;11692;1169*;116**;11***;1****;
11693;11693;1169*;116**;11***;1****;
11694;11694;1169*;116**;11***;1****;
11695;11695;1169*;116**;11***;1****;
11696;11696;1169*;116**;11***;1****;
11697;11697;1169*;116**;11***;1****;
11698;11698;1169*;116**;11***;1****;
11699;11699;1169*;116**;11***;1****;
11700;11700;1170*;117**;11***;1****;
11701;11701;1170*;117**;11***;1****;
11702;11702;1170*;117**;11***;1****;
11703;11703;1170*;117**;11***;1****;
11704;11704;1170*;117**;11***;1****;
11705;11705;1170*;117**;11***;1****;
11706;11706;1170*;117**;11***;1****;
11707;11707;1170*;117**;11***;1****;
11708;11708;1170*;117**;11***;1****;
11709;11709;1170*;117**;11***;1****;
11710;11710;1171*;117**;11***;1****;
11711;11711;1171*;117**;11***;1****;
11712;11712;1171*;117**;11***;1****;
11713;11713;1171*;117**;11***;1****;
11714;11714;1171*;117**;11***;1****;
11715;11715;1171*;117**;11***;1****;
11716;11716;1171*;117**;11***;1****;
11717;11717;1171*;117**;11***;1****;
11718;11718;1171*;117**;11***;1****;
11719;11719;1171*;117**;11***;1****;
11720;11720;1172*;117**;11***;1****;
11721;11721;1172*;117**;11***;1****;
11722;11722;1172*;117**;11***;1****;
11723;11723;1172*;117**;11***;1****;
11724;11724;1172*;117**;11***;1****;
11725;11725;1172*;117**;11***;1****;
11726;11726;1172*;117**;11***;1****;
11727;11727;1172*;117**;11***;1****;
11728;11728;1172*;117**;11***;1****;
11729;11729;1172*;117**;11***;1****;
11730;11730;1173*;117**;11***;1****;
11731;11731;1173*;117**;11***;1****;
11732;11732;1173*;117**;11***;1****;
11733;11733;1173*;117**;11***;1****;
11734;11734;1173*;117**;11***;1****;
11735;11735;1173*;117**;11***;1****;
11736;11736;1173*;117**;11***;1****;
11737;11737;1173*;117**;11***;1****;
11738;11738;1173*;117**;11***;1****;
11739;11739;1173*;117**;11***;1****;
11740;11740;1174*;117**;11***;1****;
11741;11741;1174*;117**;11***;1****;
11742;11742;1174*;117**;11***;1****;
11743;11743;1174*;117**;11***;1****;
11744;11744;1174*;117**;11***;1****;
11745;11745;1174*;117**;11***;1****;
11746;11746;1174*;117**;11***;1****;
11747;11747;1174*;117**;11***;1****;
11748;11748;1174*;117**;11***;1****;
11749;11749;1174*;117**;11***;1****;
11750;11750;1175*;117**;11***;1****;
11751;11751;1175*;117**;11***;1****;
11752;11752;1175*;117**;11***;1****;
11753;11753;1175*;117**;11***;1****;
11754;11754;1175*;117**;11***;1****;
11755;11755;1175*;117**;11***;1****;
11756;11756;1175*;117**;11***;1****;
11757;11757;1175*;117**;11***;1****;
11758;11758;1175*;117**;11***;1****;
11759;11759;1175*;117**;11***;1****;
11760;11760;1176*;117**;11***;1****;
11761;11761;1176*;117**;11***;1****;
11762;11762;1176*;117**;11***;1****;
11763;11763;1176*;117**;11***;1****;
11764;11764;1176*;117**;11***;1****;
11765;11765;1176*;117**;11***;1****;
11766;11766;1176*;117**;11***;1****;
11767;11767;1176*;117**;11***;1****;
11768;11768;1176*;117**;11***;1****;
11769;11769;1176*;117**;11***;1****;
11770;11770;1177*;117**;11***;1****;
11771;11771;1177*;117**;11***;1****;
11772;11772;1177*;117**;11***;1****;
11773;11773;1177*;117**;11***;1****;
11774;11774;1177*;117**;11***;1****;
11775;11775;1177*;117**;11***;1****;
11776;11776;1177*;117**;11***;1****;
11777;11777;1177*;117**;11***;1****;
11778;11778;1177*;117**;11***;1****;
11779;11779;1177*;117**;11***;1****;
11780;11780;1178*;117**;11***;1****;
11781;11781;1178*;117**;11***;1****;
11782;11782;1178*;117**;11***;1****;
11783;11783;1178*;117**;11***;1****;
11784;11784;1178*;117**;11***;1****;
11785;11785;1178*;117**;11***;1****;
11786;11786;1178*;117**;11***;1****;
11787;11787;1178*;117**;11***;1****;
11788;11788;1178*;117**;11***;1****;
11789;11789;1178*;117**;11***;1****;
11790;11790;1179*;117**;11***;1****;
11791;11791;1179*;117**;11***;1****;
11792;11792;1179*;117**;11***;1****;
11793;11793;1179*;117**;11***;1****;
11794;11794;1179*;117**;11***;1****;
11795;11795;1179*;117**;11***;1****;
11796;11796;1179*;117**;11***;1****;
11797;11797;1179*;117**;11***;1****;
11798;11798;1179*;117**;11***;1****;
11799;11799;1179*;117**;11***;1****;
11800;11800;1180*;118**;11***;1****;
11801;11801;1180*;118**;11***;1****;
11802;11802;1180*;118**;11***;1****;
11803;11803;1180*;118**;11***;1****;
11804;11804;1180*;118**;11***;1****;
11805;11805;1180*;118**;11***;1****;
11806;11806;1180*;118**;11***;1****;
11807;11807;1180*;118**;11***;1****;
11808;11808;1180*;118**;11***;1****;
11809;11809;1180*;118**;11***;1****;
11810;11810;1181*;118**;11***;1****;
